Date,Username,Comment,Like
2025-10-13T17:53:41Z,@renka12,"Saya adalah pemula dalam bidang coding. Saya hanya menguasai HTML, sedikit CSS, serta secuil PHP, itupun hampir semuanya bermodalkan kursus kursus gratisan yang saya dapatkan dari beranda sosmed saya.<br>Sebelum akhirnya saya modalnekat untuk meneruskan rasa penasaran saya ke jenjang kmpus. &quot;Mungkin, ada waktunya untuk serius&quot; ujar diri saya yang belum tau apa yang akan datang dalam beberapa semster kedepan.<br><br>Awalnya, dengan modal materi yang saya dapat dari video short, slide PPT dari FL, dan searching searching tipis di google sudah membuat saya menjadi top programmer di kelas. Saya merasa bangga akan status ini tapi disisi lain ada jurang kekosongan yang menelan pikiran saya, &quot;Kalau hanya dengan modal iseng tanpa keseriusan sudah bisa menjadi seperti ini, bagaimana jika saya benar benar niat?&quot;<br><br>Benar saja, beberapa semester kemudian, tugas kian sulit. Kami yang notabenenya masih pemula dianggap sudah menguasai materi materi sebelumnya, materi yang kebanyakan diajarkan oleh dosen berhobi AFK. Kami dituntut untuk menciptakan sesuatu lebih advanced lagi. &quot;Kalian kan udah belajar ini, masa kalian gak bisa?&quot;. Tuntutan demi tuntutan kian menumpuk, pecut berlabel C siap mengenai rapot kami jika kami lalai. Tapi, kebetulan masa SMA dulu telah memperkenalkan saya seorang teman, lebih dari itu, Sahabat! yang punya bekal yang sama dengan saya. Singkat cerita kami membagi tugas agar bisa menumpas project project itu secara efisien. Dari situ didapatlah kesepakatan : Dia akan mengurus aplikasi, sementara segala urusan paper menjadi tanggung jawab saya. Ini berlaku untuk semua project matkul. Sebelum saya tersadar, &quot;Mau sampai kapan begini terus? Bukankah serius akan &#39;koding&#39; adalah niat awal saya?&quot;<br><br>Karena sudah terbiasa memegang dan mengurus aplikasi, sahabt saya punya skill yang jauh melampaui saya. Saya turut senang akan hal itu, ia terus menunjukkan aplikasi-aplikasi buatannya sambil diselingi suka cita atas keberhsilannya menambahkan fitur baru, walaupun tak jarang hanya keluh kesah yang ia lontarkan sepanjang hari. Walau begitu, saya dengan senang hati mendengarkannya, Siang dan malam, langsung atau daring. Sesekali, saya bertanya hal-hal receh &quot;gmn cara nampilin statistik beranimasi ini?&quot; hanya untuk melihat antusiasme-nya lebih lama lagi.<br><br>Libur semester tiba, singkat cerita saya berencana ingin membuat sebuah aplikasi berbasis web, dengan PHP dan Framework Laravel yang telah diajarkan di semester sebelumnya. &quot;ini akan menarik&quot;, ujar imajinasi saya sambil membayangkan ratusan pengguna menggunakan aplikasi yang saya buat. Tapi, karena scroll fesnuk lebih menggoda, rencana itu hanyalah sebatas rencana. Mentok-mentok hanya masuk catatan harian saya. <br>Hingga suatu hari, diumumkan sebuah project dari mata kuliah yang menyambut kami di semester baru. Yep! seperti yang bisa ditebak, ada project membuat sebuah aplikasi! Kami hanya bisa terdiam mendengarnya, berharap tak banyak matkul yang mengadakan project seperti ini. Dengan kekuatan kami, kami jelas mampu menghadapinya, tapi mengingat frekuensi bergadang yang meningkat dan revisi berulang saat mendekati deadline? hell nah, kami tidak merindukan itu sama sekali.<br><br>&quot;Aku akan menggunakan aplikasi buatanku untuk project kali ini!&quot; ujar saya padanya, yang kebingungan karena baru pertama kali mendengar kemauan itu. &quot;Oh ya? Aplikasi? Sini, perlihatkan padaku&quot; Tapi saya hanya menunjukan sebuah &quot;WIP&quot; sangat mentah yang hanya SEDIKIT menunjukan bagaimana konsep aplikasi yanng ada di imajinasi saya. Dia hanya kebingungan dan  berkata &quot;Akan lebih bagus jika diselesaikan dulu&quot;. Kalimat itu bagai jet yang mendorong ambisi saya untuk segera mencurahkan segala imajinasi saya ke dalam baris koding! Disinilah momensaya menggunakan &quot;sarung tangan ajaib&quot; yang sangat powerfull ini, awal dari jurang yang sesungguhnya.<br><br> Sarung tangan berupa Agent AI ini benar-benar sangat ajaib! Saya mengetesnya untuk membuat sebuah tampilan yang SAAT ITU juga lewat di pikiran saya dan hasilnya? BOOM! jauh lebih bagus dari perkiraan!<br>Akhirnya, saya menghabiskan waktu berjam-jam untuk menggambarkan konsep aplikasi itu kedalam bentuk sebuah prompt. Dari tampilan, fitur, hingga logika yang ada di dalamnya. Setelah dirasa cukup, saya mulai menjejali itu semua pada Agent malang yang sudah terintegrasi dengan code editor saya itu. Berbekal kemampuan bahasa saya yang pas-pasan, proses itu awalnya cukup lancar, tapi bug hasil kesalahpahaman si Agent dengan saya telah menelan banyak token hingga saya harus menunggu EMPAT HARI agar bisa menggunakan si Agent kembali. Saya posting di beranda tentang hal menjengkelkan ini berharap mendapat solusi. Tapi, bukannya bantuan yang saya dapat, react tertawa dari FL malah membanjiri notif saya. Ah biarlah, anggap saja ini waktu istirahat. Akhirnya Waktu itu saya manfaatkan untuk menulis prompt lagi, jaga-jga bilamana cooldown selesai. Walaupun tetap scroll fesnuk dan melihat kelakukan berbagai mahluk IMPHNEN masih memakan mayoritas waktu saya.<br><br>Alarm berbunyi, tanda si Agent akan kembali melayani saya. Sarung tangan itu akan bisa kembali digunakan setelah &quot;overheat&quot; nya hilang. Seharian saya menerapkan prompt yang telah saya buat sbeelumnya dan apa yang terjadi? Ya! Aplikasi berbasis web yang cukup kompleks dan bekerja dengan baik tanpa perlu kepala pusing! benar benar Ajaib, hanya butuh waktu sekitar LIMA HARI pengerjaan jika termasuk waktu cooldown limit itu. Saya dengan antusias menunjukan aplikasi ini pada sahabat saya. Ada sedikit perasaan saya yang mengganjal, bagaimana saya harus menjawab jika ia bertanya proses pembuatannya? Dia tau kemampuan saya, dia juga tau sifat saya, rasanya mustahil saya menyembunyikan proses aplikasi sebagus ini tanpa konsultasi padanya. Tapi, saya pikir ini semua demi kelompok kami. Akan bagus jika sudah membuat progres secepat ini, kan?<br><br>Ia mengecek dengan seksama, setiap scroll, setiap klik, setiap fitur dicoba setelah saya mempresentasikan bagaimana aplikasi ini bekerja. Hingga tibalah momen itu &quot;Ini bagus, bahkan lebih kompleks dari buatanku. Bagaimana kamu membuatnya?&quot;<br>Panik? Jelas! Bilang kalau semua ini buatan AI? itu sama saja mencoreng apa yang pernah dia buat sebelum-sebelumnya!<br>Mengarang jika saya yang membuatnya dari nol? Dia tau kemampuan saya, dia bisa menangkal alasan itu kapanpun dia mau!<br>Akhirnya saya hanya diam, menjelaskan jika saya hanya membuat awalannya saja. Tapi tatapan tajamnya tidak bohong, saya tau betapa besar kecurigaan yang hanya dengan melihat cara dia bertanya. Tapi dia lebih memilih diam. Sebelum hari hari esok bertambah suram karena sikapnya yang berubah menjadi lebih apatis. Saat itu saya sadar, memakai AI sembarangan bukan saja menghilangkan kemampuan belajar saya, tapi juga bisa merusak hubungan persahabatan saya. Dibalik kekuatan yang besar terdapat tanggung jawab yang besar pula. Saya tau dia pasti akan kecewa, andaikata dia yang memakai sarung tangan ini, mungkin sesuatu yang lebih ajaib akan tercipta.<br><br>Begitulah cerita singkat saya tentang Vibe Coding ini. Selain memberikan pengalaman ilusi bahwa saya adalah orang yang kuat,  sarung tangan ini secara tidak langsung memberikan saya pengalaman akan kerenggangan hubungan saya.<br>Dan ya, sahabat saya juga pengemar berat bapak Sandhika Galih. Kami pernah nobar video bapak saat belajar bareng di SMA dulu. Mungkin dia hadir di kolom komentar video ini juga.<br>Terimakasih buat temen-temen yang baca sampai akhir, saya sangat senang bisa berbagi pengalaman dan perasaan yang saya alami. Sesekali menerbitkan apa yang biasa saya tuang dalam catatan harian, keliatannya boleh juga 😁😁",1
2025-10-13T18:12:27Z,@kornes31,daripada jadi programmer kayaknya Lo emang berbakat buat jadi prompter deh<br>jangan bilang ceritanya buatan ai juga 😹,0
2025-10-13T18:21:25Z,@DyonightPRO,"Titip salam buat sahabatnya, kak. Semoga kalian cepat akur lagi, hehe.",0
2025-10-13T18:22:48Z,@DyonightPRO,"@kornes31 Kalau dilihat seksama, masih jauh kok dari kalimat buatan AI.",0
2025-10-13T17:52:27Z,@samuelishak.p9703,"setelah menonton ini saya jadi tersadar pak, terima kasih atas teguran dan masukannya. memang sepertinya saya belum cukup memahami dasar programming secara menyeluruh, dimasa lalu (sebelum menonton video ini) saya menanggap apa yang sudah saya pelajari selama berjam-jam cukup untuk membuat saya mengerti dan saya tidak takut menggunakan ai karena merasa sudah paham dengan apa yang saya buat, memang awalnya membantu tapi lama-kelamaan saya jadi merasa malas untuk belajar lebih lagi dan menyerahkan semua tugas saya kepada ai. kepada teman-teman yang lain baik itu pemula atau programmer yang masih sama-sama belajar, jangan jadikan ai sebagai mesin automisasi kode tapi jadikan ai sebagai pengajar atau teman belajar yang tentunya dibekali dengan banyak macam ilmu pengetahuan coding yang tentunya sangat membantu. semangat semua.",0
2025-10-14T14:13:29Z,@sandhikagalihWPU,"setuju, nice share!",0
2025-10-13T17:48:03Z,@MLDCVGLH,"Vibe coding: bukan untuk diterima kerja, vibe coding hanya untuk menciptakan program/aplikasi, kalau sudah jadi maka tujuan itu sudah tercapai, udah begitu saja, mohon saling menghormati.",2
2025-10-13T17:47:15Z,@faturrahmanalfarisi9179,"Tapi kalau kasusnya begini gimana ya?, soalnya aku sering juga make AI misalnya chatgpt, tapi biasanya aku lihat dokumentasi resmi dulu, karena dokumentasi resmi biasanya cuma kasi potongan contoh yang kurang kompleks, terus penjelasan dari dokumentasi aku salin ke AI untuk minta jelasin ulang dan memberikan contoh yang lebih abstrak, apa fine² aja ya?, soalnya bisa dibilang cukup ketergantungan AI sih dalam kasus ini, ga bisa lihat dokumentasi tok doang",0
2025-10-14T14:11:17Z,@sandhikagalihWPU,"selama bantu kita belajar, aman2 aja pakai AI",0
2025-10-13T17:28:01Z,@yunusfebriansyah8043,mantabb pakkk,0
2025-10-13T17:13:24Z,@edukasianakchannel,"Jangan biarkan AI menjadi super human, tapi gunakan AI supaya kalian menjadi super human.",0
2025-10-14T14:27:39Z,@sandhikagalihWPU,nice!,0
2025-10-13T17:11:49Z,@ekoteguhwicaksono1430,"Setuju pak, Meskipun udah kerja, vibe coding juga berisiko menurunkan daya pikir jadi harus dipakai dengan mindset yang benar.",8
2025-10-13T16:29:09Z,@salmanidauljannah4033,Terima kasiihh. Bagus sekali materinya^^,0
2025-10-13T16:17:36Z,@skilled_workers_core,"Vibe coding sangat wajib di pakai oleh senior engineer, dan sangat haram di pakai oleh junior engineer, mengapa? karena alasan paling kuat adalah fundamental, fundamental tidak bisa di generate oleh AI, melainkan experience base, saya sudah 10+ ngoding jadi fullstack + backend yang ngurus API, seandainya start awal menggunakan AI maka skill saya juga disitu2 saja. <br><br>AI digunakan hanya untuk mengkoreksi / menyempurnakan apa yang kita kerjakan, contohnya, kita menaruh code yang akan produce N+1, AI akan memperingatkan, ke 2 merapikan code, refaktor kecil2an, atau dijadikan bahan brainstorm atau second opinion. bukan main opinion, jangan jadikan AI sebagai pengambil keputusan itu salah besar 100%. <br><br>saya pakai AI tujuanya sangat sederhana, Work life balance.<br>ketika kerjaan kita 90%, 10% di sempurnakan oleh AI, di peringatkan akan adanya N+1, potensial bug maka malem2 ga perlu kerja extra",0
2025-10-14T14:29:38Z,@sandhikagalihWPU,"wah nice share, terima kasih!",0
2025-10-13T16:12:38Z,@nobody-hg9cc,"mahasiwa vibe coding buat tugas akhir / tugas biasa = skill issue, dan malah gali kuburannya sendiri , karena pas kerja biasanya kalau gini jadi patung, dan cuma tahan 1 minggu",0
2025-10-13T16:05:11Z,@muscotto,"SAYA SETUJU 1000% KAK  DHIKA. Semoga para calon programmer sadar apa yang disampaikan oleh kak Dhika. <br><br>Saya sendiri belajar coding dari nol. Saya dulu belajar Flow chat, Algoritma, pseducode, dll. Hasilnya kita paham logika, masalah dan apa problem solving nya. <br><br>Sehat dan sukses slalu kak Dhika. Aamiin!",0
2025-10-14T14:09:26Z,@sandhikagalihWPU,"terima kasih. yes, setuju, fundamental penting sekali!",0
2025-10-13T16:01:46Z,@RianWoW,"Umur saya 40 tahun, sudah cukup memahami html,css,js dan sedang belajar vibe coding. apakah dengan mengikuti kelas mas sandika ini bisa membuat saya mudah untuk belajar menjadi fullstack dev?",0
2025-10-13T16:00:44Z,@diinggos,Vibe coding itu bukan untuk pemula,0
2025-10-13T15:53:10Z,@Aboyishere8224,"Vibe coding bikin satset tapi di hati saya kaya buat apa ya, buang waktu dan tidak pernah ngembangin diri😢<br><br>Selalu coba manual tapi kodenya berantakan meski hasilnya sama lebih menenangin hati sih walau super lama ngerjainnya",0
2025-10-13T15:51:08Z,@yudhismikasue5830,"mau sedikit cerita pak<br>memang semenjak munculnya tren vibe coding ini jadi bikin minat dan rasa ingin tahu saya soal dunia programming jadi memudar karena sudah dimudahkan dengan adanya &quot;tangan ajaib&quot; ini, awalnya saya rutin marathon video bapak yang playlist dasar dasar html dan css wktu saya masih semester 1-3 dengan harapan saya akan menguasai dasar dasar nya tersebut<br>saya bisa menguasai 75% dari materi yang bapak berikan dan saat itu saya sudah mulai percaya diri dengan kemampuan ngoding saya yang terbilang masih cukup dasar sampai akhirnya saya mendapat tugas untuk membuat website sederhana dan saya berhasil membuatnya dengan bermodalkan pengetahuan dasar saya yang saya dapatkan dari video bapak yang telah saya tonton berulang kali. sampai suatu hari saya mendapat tugas uas untuk membuat sebuah program crawling twitter yang mengharuskan saya menggunakan bahasa python dan saya saat itu tidak tau akan belajar dimana bahasa tersebut<br>disitulah awal hancurnya fondasi awal yang saya buat, saya mulai menggunakan AI sebagai jalur alternatif untuk membuat tugas rumit dalam waktu sekejap saja dan saya merasa fondasi saya mulai rapuh seakan materi yang telah saya dapatkan luntur hanya karena ketagihan prompting saja.<br>di semester 6 ini saya sangat amat menyesal karena sudah kehilangan fondasi awal saya, yang dimana butuh waktu berbulan bulan untuk membangunnya kembali. mohon arahannya kepada mahasiswa tersesat ini pak",0
2025-10-14T14:13:03Z,@sandhikagalihWPU,"ubah mindset, dari joki jadi tutor/guru les",1
2025-10-13T15:50:45Z,@gibusdingus7807,"Mantap Pak Sandhika, setuju banget",1
2025-10-13T15:36:59Z,@wirawinayaka,Menarik wpucourse nya,0
2025-10-13T15:31:45Z,@ariqfikritamamy7769,"Menurut saya kita itu dalam mengerjakan sesuatu harus memahami keilmuan dari apa yang kita kerjakan khususnya ketika ngoding. Ketika ngoding hanya paham secara praktis dalam jangka panjang akan mengalami kebingungan ketika dihadapkan dengan permasalahan tertentu yang memerlukan analisis mendalam terkait program yang dibuat, maka dari itu diperlukan fondasi pengetahuan yang terstruktur terkait informatika khususnya pemrograman dengan baik. Itulah kenapa kita tetap harus mempelajari keilmuannya yang diperoleh dari sekolah hingga kampus agar kita mendapatkan pengalaman mempelajari pengetahuan yang paling mendasar terkait pemrograman melalui mata pelajaran atau mata kuliah yang diberikan oleh sekolah atau kampus, tidak hanya mendapat pengetahuan praktis sehingga apa yang kita buat dapat dipertanggungjawabkan secara empiris tidak hanya sekedar jalan tanpa bug. Hal ini cenderung berdampak ketika kita mengembangkan program dalam cakupan yang lebih luas dan besar sehingga meningkatkan kompleksitas program. <br><br>Begitu pula dengan berbagai bidang pekerjaan, misalnya guru. Untuk menjadi guru tidak cukup hanya memahami cara bicara dan menyampaikan materi didepan peserta didik, melainkan harus memahami kompetensi keilmuan terkait keguruan seperti kompetensi pedagogik dan profesional sehingga guru tersebut memahami bagaimana cara menjadi guru yang benar. Akan cenderung tampak perbedaan antara guru yang mendapatkan pengalaman kuliah jurusan keguruan dengan yang tidak ketika menghadapi permasalahan dalam pembelajaran yang dapat terlihat salah satunya dari sikap guru dalam menghadapi murid apakah memberikan reinforcement kepada murid yang nakal atau memberikan punishment. Keputusan yang diambil dapat dipertanggungjawabkan secara keilmuan karena telah mendapatkan pengetahuan secara terstruktur terkait pekerjaannya sebagai guru. <br><br>Menurut saya begitu pula dengan programmer, kalau hanya menguasai pengetahuan praktis tanpa keilmuan terkait bidang tersebut dikhawatirkan tidak dapat menghadapi fenomena atau permasalahan yang dihadapi programmer dan tidak dapat mempertanggungjawabkan tindakannya secara keilmuan hanya dipertanggungjawabkan secara praktis. Dengan demikian dapat disimpulkan selain belajar pemrograman secara praktis melalui pendidikan informal dan nonformal seperti course, bootcamp, dll, diperlukan juga pendidikan formal seperti sekolah formal dan kampus agar programmer dapat memperoleh pemahaman secara empiris terkait sesuatu yang dikerjakannya. Demikian asumsi saya terkait topik ini, semoga menjadi wawasan bagi pembaca",0
2025-10-14T14:20:30Z,@sandhikagalihWPU,"waah nice share Ariq, thanks!",0
2025-10-13T15:28:54Z,@semutdev,Saya programmer otodidak lebih dari 5 tahun dan juga sekarang suka ngikutin tren vibe coding. Buat saya dengan adanya vibecoding kita jadi bisa mengerjakan beberapa project secara paralel misal kita kerjain project A manual terus AI agent suruh ngerjain project  B tapi yang review kita bukan kita di review ai :v kalo minta saran oke lah namanya diskusi. tapi kalo reviewnya pake AI juga yaa ada juga yang kaya gitu :v udah ah yapping nya 😂,0
2025-10-14T14:16:49Z,@sandhikagalihWPU,"selama kita review hasilnya, harusnya aman",0
2025-10-13T15:28:45Z,@franzèkafka85,"Saya bukan programmer secara langsung, tapi memang kadang saya bantu programmer untuk refactor beberapa baris kode karena ruang lingkup saya di DevOps dan automation deployment. Kadang sering banyak yang vibe coding, cuma habis itu di refactor dan di rewrite. Saya sering banyak liatnya begitu di kantor saya, kalo dibilang kerja dua kali? Tidak juga, ai cuma buat dasarnya doang. Manusia menyempurnakan + buat environmentnya, lalu yang maintenance juga manusia, tugas ai disitu cuma seperti membuat fondasi agar si programmer menyesuaikan keamanan, dan enviroment yang di buat oleh teman teman divisi networking",0
2025-10-13T15:27:05Z,@reminderqolbu5161,"Saya juga , saya belajar ngoding dulu bermulai dari buku, trus edit project project code  yang sudah jalan , <br>tapi sekarang saya sedanga pakai AI untuk mempercepat membuat MVP hitung hitung menghemat gaji junior programer ... <br>proses nya tetap saya eveluasi ... gak di biarin begitu saja ...",1
2025-10-14T02:06:47Z,@vickyfikriachri2311,"kalau untuk prototyping, aplikasi sederhana dan non-critical sih fine-fine aja dengan AI.",0
2025-10-14T14:31:04Z,@sandhikagalihWPU,setuju! dan kata kuncinya di kalimat &quot;proses nya tetap saya eveluasi &quot;,1
2025-10-13T15:22:01Z,@IchbalHadi2,"Ditempat kerja sekarang, sebulan sekali selalu ada workshop prompt engineering. Smpe langganan Claude, GPT, dan Gemini juga. Direkomendasikan kerja pke AI, selain cepet hasilnya juga rapih...setiap PR, otomatis ada review juga dari Gemini. Bahkan developer yg idealis ngotot ngga pke AI itu dianggap buang-buang waktu karna memang butuh waktu lebih banyak. Kata atasan saya, diera ini standarnya sudah berubah. Software Engineer yg bisa bertahan diindustri itu yg paham arsitektur, produk, dan bisnis (karna itu yg ngga bisa AI take over). Kalo cuma jago koding AI lebih jago.<br><br>Saya setuju bngt sama pak Dika, buat pemula perlu kuat difundamental dulu...karna ketika AI lgi ngaco, kita hrus bisa benerin kodenya dan bisa tanggung jawab penuh.<br><br>Jujur aja, koding sekarang udah ngga greget...yg dulu saya bisa dpet kepuasan klo berhasil solve error dan buat algoritma sendiri, sekarang udah susah...malah udah dikasih full armor Iron Man Mark III. Yaaa mau gimana lagi, kita dikejar deadline...semenjak ada AI ini, umur tiket jdi pendek-pendek. <br><br>Arsitektur, Produk, Bisnis. Karna buat bikin prompt yg baik kita perlu paham arsitektur dan produk. Juga biar ngga duduk dikursi staff bertahun-bertahun, kita lebih baik belajar bisnis juga.<br><br>Sehat selalu pak Dika, berkah ilmunya 🤲",0
2025-10-13T15:18:18Z,@veranza,"tim yang mending nonton tutor belasan jam dlu, baru ngevibe <a href=""UCkszU2WH9gy1mb0dV-11UJg/finger-red-number-one""></a>",5
2025-10-13T15:18:04Z,@muhammadnadhar4794,Yah di ungkapkan sama pak dika ... Nambak balek saingannya dong 😂,1
2025-10-13T15:04:56Z,@thaitea5399,Saya gak bisa 100% percaya AI karena saya pernah serahkan frontend saya ke AI malah berantakan semua,0
2025-10-13T15:04:40Z,@miqbalev,"Saya masih belajar, dan metode yang diterapkan sama kaya yang disampein Pak Dhika: buat dulu sendiri kalau mentok minta jelasin letak salahnya, minimal paham dikit.<br><br>Saya pakenya mode &#39;chat&#39;, gapernah &#39;agent&#39; btw.<br><br>Tapi sekarang mau berusaha tanpa AI sama sekali, uninstall semua aplikasi LLM. Buat ngereset otak sama biar rada dipake mikir. Kalau misalnya mentok googling aja cari gimana orang lain mecahin masalahnya atau lihat dokumentasi (walau seringnya susah dicerna).",0
2025-10-13T15:04:26Z,@i01107,"hatur nuhun kang, ini pun yang saya rasakan...",0
2025-10-13T15:08:46Z,@sandhikagalihWPU,"Sami2 kang Fiqi, sebagai pengajar mulai terasa meresahkan ini 🥲<br><br>Btw baru ngeh itu username nya nim ikom ya? 😂",0
2025-10-13T15:26:02Z,@i01107,"@sandhikagalihWPU sumuhun.. username yang auto uniq dan bisa dipake smp kapanpun... wkwk...<br><br>btw, all the best buat WPU Course na... sing tiasa mendatangkan banyak manfaat... aamiin...",0
2025-10-13T15:03:39Z,@dikamulyanapagia9721,"terimakasih pak atas pencerahannya, kemarin kemarin aku sempet jatuh ke penggunaan AI yang toxic yang ketergantungan, bahkan sampe kaya pilihan sepele minta ai untuk buat keputusan, lalu pas debat sama AI merasa pengen membuktikan kalo aku bisa, aku tau itu toxic banget makanya kemarin make AI sewajarnya aja buat ide konsep, bantu debugging, sama paling start code(as frontend) jadi tinggal sesuaikan, kalo backend sih sejauh inii masih handle sendirii walaupun terkadang muncul rekomen copilot, tapi keputusan ditanganku<br><br><br>temen&quot; ada yang kek saya gak? merasa ketergantungan sampe dditahap toxic, mental serasa ancur banget",0
2025-10-13T15:02:13Z,@hezrondemmalungan9,Di kursus wpu ada pembelajaran nextjs ga bang? Klau ada mau ikut juga,0
2025-10-13T15:09:53Z,@sandhikagalihWPU,Ada dong 😁 ambil yg kursus mern stack atau fullstack nextjs,1
2025-10-13T14:53:08Z,@kakaragapratama1739,"Mantap bang video ini,Saya sebagai programmer pemula agar sedikit risih sama ai dan agar sedikit curang juga soalnya saya sebagai pemula pengen banget menjadi programmer dengan cara pake logika",9
2025-10-13T14:51:49Z,@Usiwan2,"bahas konten dalam format begini lagi dong, seputar kehidupan coding.",0
2025-10-13T14:58:49Z,@sandhikagalihWPU,ada rekues mau bahas apa?,0
2025-10-13T14:51:48Z,@ishakimanuel3513,"Ini tergantung mindset, vibe koding bahaya kalau tidak diajarkan prinsip2 dasar yang harus dipegang. Dengan adanya AI tools, cara belajar kita yg berubah, yang tadinya  belajar kodingnya secara traditional, dengan vibe koding kita bisa belajar sambil praktek, live tutor dgn ai itu sendiri. Jadi vibe koding tidak masalah untuk pemula tapi harus paham fundamental dan moralnya, kita dituntut untuk cepat beradaptasi.",0
2025-10-13T15:11:21Z,@sandhikagalihWPU,Setuju banget!,0
2025-10-13T14:44:11Z,@nonyoutuberacc,"Hm, saya ga ngerti koding dan saya ngerti dunia server, macam setting php database, etc etc<br><br>Suatu kali saya iseng, bikin apps PHP untuk naruh KPI, tracking data bensin. Jadi dong haha<br><br>Lalu saya coba Ortools untuk mempercepat proses scheduling<br><br>Padahal saya nggak ngerti coding sama sekali<br><br>Apakah appsnya jadi ? Ya jadi, apakah instant ? Bisa iya bisa enggak<br><br>Saya bikin apps itu juga makan waktu sebulan lebih terlebih saya ga tau pemrograman, satu fix lainnya error, satu error lainnya fix, looping kaya gitu terus<br><br>Akhirnya apa ? Ya coba coba sampe &quot;berhasil&quot; saya mantengin laptop, reprompt, tiap malem sampe 2 - 3 jam hanya untuk dpt query yg tepat<br><br>Capek gak ? Ya cape. Tapi krn saya bayar jd ya dimaksimalkan sampe dapet<br><br>Apalagi coba python web, di push ke server, pusing<br><br>Ya tp itulah proses belajar<br><br>AI itu membantu saya bikin apps dr 0 meski saya gatau isinya apaan<br><br>Apakah saya yakin bahwa ini mengalahkan programmer senior ? Tidak, tapi mungkin iya di beberapa tahun mendatang<br><br>AI itu membantu asalkan mau sabar prompting, kalau anda adalah senior programer, anda pasti akan terbantu dengan AI<br><br>Kalau anda awam pemrograman, silahkan pakai AI dan rasakan sendiri<br><br>Menurut saya juga, AI yang bagus itu malah justru ditest ke org yg ga paham koding<br><br>Kalau output betul, artinya itu AI canggih",0
2025-10-13T14:40:40Z,@mrokimarak,Solopreneur dan solodeveloper.<br>Bener2 cepet sejak era AI dan produk bisa langsung menghasilkan profit meskipun di produksi banyak error. Yang penting fundamental programming paham itu kuncinya!,4
2025-10-13T15:19:21Z,@veranza,"klo dah tau fundamental, justru vibe buat bantu nanganin error, bukan sebaliknya",2
2025-10-13T14:33:23Z,@herearallyn,Menurut Pak Sandhi... Belajar dari sumber web itu oke nggak sih? Contohnya Geeksforgeeks. Di sana dijelasin konsep dan ada contoh kodenya juga... <br><br>Jujur semakin lama malah semakin takut keseringan ngoding pake AI😅,0
2025-10-13T15:09:23Z,@sandhikagalihWPU,"Oke2 aja, cukup lengkap juga itu sumbernya",1
2025-10-13T14:32:34Z,@azwarbuton,Analogi nya sprti film wall e. Manusia di mudahkn dgn ai. Merrk jadi mals jalan. Akhirnya mereka tdk tau apa gunanya kaki.,0
2025-10-13T14:23:50Z,@Kuli-it,setuju banget,0
2025-10-13T14:21:26Z,@LatenightDev,"Setuju Pak, mereka pikir ngerjain project klien ga bakal ada revisinya. Giliran klien minta revisi Ang Eng Ang Eng dah. Coba ajah suruh Ai mereka ngerjain Revisi dari klien wkwkwkwkw",0
2025-10-19T08:58:47Z,@aryaprayogi1681,"Revisi tinggal revisi, promt ulang, jelaskan konsep alur koding yang kamu punya, bagian apa saja yang telah dibagun, dan apa koreksinya. Finish, masalahmu terselesaikan. Kerjaan beres laptop tinggal kantor gaperlu bawa kerjaan kerumah 😊",0
2025-10-13T14:20:45Z,@yohanespradono5224,saya sudah coding 25th. Vibe coding bikin saya SANGAT produktif. saya bisa dengan mudah lompat stacks dari yg tadinya backend developer bisa loncat jadi desktop programmer dan mobile developer hanya dalam hitungan hari.<br>Tapi di lain sisi memang bikin otak jadi malas.,0
2025-10-13T15:06:51Z,@dikamulyanapagia9721,"karena jam terbang bapaknya udah ga bisa boong, jadi ada teknologi baru makin ngeboost kerjaan dan adapt nya juga gampang",0
2025-10-13T15:26:07Z,@yohanespradono5224,​@dikamulyanapagia9721skrg bikin function aja minta AI tinggal ngeprompt.tapi kadang function bikinan AI itu terlalu overkill dan bikin logic gak perlu. Untuk ubahnya saya prompt lagi heheheh😂,0
2025-10-13T14:16:33Z,@betterwithmaul,iya soalnya ntar pas auto completion jadi m3m3k,0
2025-10-14T14:30:32Z,@sandhikagalihWPU,huss 🤫🤫,0
2025-10-13T14:12:43Z,@canzz584,Setuju bapak,0
2025-10-13T14:11:36Z,@MochMufiddin,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a> akhirnya keresahan saya disuarakan. <br>Saya ngga merasa senior, tapi pengalaman ngoding 4th ++ sudah cukup membuat pikiran saya matang dengan algoritma. <br>Dengan adanya AI ini saya jujur malah ketagihan, saya merasa otak saya jadi agak tumpul. hahaha",44
2025-10-13T15:23:22Z,@veranza,"sama bang, logic malah lebih enak ngevibe",0
2025-10-13T16:20:23Z,@skilled_workers_core,"pakainya command &quot;find potential bug on this code&quot; and &quot;why you suggest this code&quot;, jadiin peer bang bukan solver.",9
